version = 6
CPU 0 is empty
CPU 1 is empty
CPU 2 is empty
CPU 3 is empty
CPU 4 is empty
CPU 5 is empty
CPU 7 is empty
CPU 9 is empty
CPU 11 is empty
cpus=12
       trace-cmd-5246  [006]   171.790747: funcgraph_entry:        4.218 us   |  zpl_show_options();
              dd-5247  [010]   171.792130: funcgraph_entry:        0.462 us   |                  arc_space_consume();
              dd-5247  [010]   171.792132: funcgraph_entry:        0.413 us   |                  zrl_remove();
              dd-5247  [010]   171.792133: funcgraph_entry:        0.417 us   |                  zrl_remove();
              dd-5247  [010]   171.792134: funcgraph_entry:                   |                  zio_wait() {
              dd-5247  [010]   171.792134: funcgraph_entry:        0.429 us   |                    spa_get_dsl();
              dd-5247  [010]   171.792135: funcgraph_entry:        0.766 us   |                    spa_is_initializing();
              dd-5247  [010]   171.792136: funcgraph_entry:                   |                    zio_ready() {
              dd-5247  [010]   171.792137: funcgraph_entry:        0.460 us   |                      zio_wait_for_children();
              dd-5247  [010]   171.792138: funcgraph_entry:        0.447 us   |                      zio_wait_for_children();
              dd-5247  [010]   171.792139: funcgraph_entry:        0.413 us   |                      zio_walk_parents();
              dd-5247  [010]   171.792140: funcgraph_exit:         3.148 us   |                    }
              dd-5247  [010]   171.792140: funcgraph_entry:        0.427 us   |                    spa_get_dsl();
              dd-5247  [010]   171.792141: funcgraph_entry:        0.433 us   |                    spa_is_initializing();
              dd-5247  [010]   171.792142: funcgraph_entry:                   |                    zio_done() {
              dd-5247  [010]   171.792142: funcgraph_entry:        0.447 us   |                      zio_wait_for_children();
              dd-5247  [010]   171.792143: funcgraph_entry:        0.453 us   |                      zio_wait_for_children();
              dd-5247  [010]   171.792144: funcgraph_entry:        0.446 us   |                      zio_wait_for_children();
              dd-5247  [010]   171.792145: funcgraph_entry:        0.453 us   |                      zio_wait_for_children();
              dd-5247  [010]   171.792146: funcgraph_entry:        0.416 us   |                      zio_pop_transforms();
              dd-5247  [010]   171.792147: funcgraph_entry:        0.419 us   |                      vdev_stat_update();
              dd-5247  [010]   171.792148: funcgraph_entry:        0.420 us   |                      zio_gang_tree_free();
              dd-5247  [010]   171.792149: funcgraph_entry:        0.423 us   |                      zio_walk_parents();
              dd-5247  [010]   171.792150: funcgraph_exit:         7.683 us   |                    }
              dd-5247  [010]   171.792150: funcgraph_exit:       + 16.519 us  |                  }
              dd-5247  [010]   171.792151: funcgraph_exit:       + 37.592 us  |                }
              dd-5247  [010]   171.792151: funcgraph_exit:       + 87.961 us  |              }
              dd-5247  [010]   171.792152: funcgraph_exit:       + 88.964 us  |            }
              dd-5247  [010]   171.792152: funcgraph_entry:                   |            dmu_object_info_from_db() {
              dd-5247  [010]   171.792153: funcgraph_entry:        0.420 us   |              zrl_add();
              dd-5247  [010]   171.792153: funcgraph_entry:                   |              dmu_object_info_from_dnode() {
              dd-5247  [010]   171.792154: funcgraph_entry:        0.590 us   |                __dmu_object_info_from_dnode();
              dd-5247  [010]   171.792155: funcgraph_exit:         1.769 us   |              }
              dd-5247  [010]   171.792156: funcgraph_entry:        0.543 us   |              zrl_remove();
              dd-5247  [010]   171.792157: funcgraph_exit:         4.438 us   |            }
              dd-5247  [010]   171.792157: funcgraph_entry:        0.416 us   |            dmu_buf_get_user();
              dd-5247  [010]   171.792158: funcgraph_entry:                   |            zfs_znode_alloc() {
              dd-5247  [010]   171.792159: funcgraph_entry:                   |              zpl_inode_alloc() {
              dd-5247  [010]   171.792159: funcgraph_entry:      + 10.152 us  |                zfs_inode_alloc();
 spl_kmem_cache/-1698  [008]   171.792174: funcgraph_entry:        1.266 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792175: funcgraph_entry:        0.806 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792176: funcgraph_entry:        0.780 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792178: funcgraph_entry:        0.819 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792179: funcgraph_entry:        1.265 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792181: funcgraph_entry:        0.773 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792182: funcgraph_entry:        0.790 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792183: funcgraph_entry:        0.786 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792184: funcgraph_entry:        0.876 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792186: funcgraph_entry:        0.799 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792187: funcgraph_entry:        0.773 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792188: funcgraph_entry:        0.793 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792189: funcgraph_entry:        0.843 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792191: funcgraph_entry:        0.780 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792192: funcgraph_entry:        0.793 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792193: funcgraph_entry:        0.916 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792194: funcgraph_entry:        0.797 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792196: funcgraph_entry:        0.792 us   |  zfs_znode_cache_constructor();
 spl_kmem_cache/-1698  [008]   171.792197: funcgraph_entry:        0.780 us   |  zfs_znode_cache_constructor();
